#course-code, format, duration, section, times, days, location, room1, room2, instructor
PSYC3P59,BLD,2,1,800 -1100, M     ,TH246,TH246,,Baker Julie
PSYC3P59,SEM  1,2,1,1700-1800,  T    ,SYNC,SYNC,,
PSYC3P59,SEM  3,2,1,1100-1200,   W   ,SYNC,SYNC,,
PSYC3P60,ONM,2,1,,       ,ASYNC,ASYNC,,MahyCaitlin
PSYC3P60,SEM  1,2,1,900 -1000,   W   ,SYNC,SYNC,,
PSYC3P60,SEM  2,2,1,1500-1600, M     ,SYNC,SYNC,,
PSYC3P60,SEM  3,2,1,1100-1200,   W   ,SYNC,SYNC,,
PSYC3P60,SEM  4,2,1,1000-1100,    R  ,SYNC,SYNC,,
PSYC3P61,LEC,2,1,1300-1500,    F  ,TH245,TH245,,Dempsey Lynn
PSYC3P61,SEM  1,2,1,1500-1600,M      ,WH206,WH206,,
PSYC3P61,SEM  2,2,1,1100-1200,  W    ,TH149,TH149,,
PSYC3P61,SEM  3,2,1,1700-1800, T     ,TH149,TH149,,
PSYC3P64,LEC,2,1,1630-1800,M W    ,MWS156,MWS156,,Royal Matthew
PSYC3P65,SYN,2,1,1500-1800,     F ,SYNC,SYNC,,Dwivedi Veena Dhar
PSYC3P67,LEC,3,1,1000-1200,    R  ,ST107,ST107,,Dzyundzyak Anzhela
PSYC3P67,SEM  2,3,1,1300-1400,     F ,MCD301,MCD301,,
PSYC3P67,SEM  3,3,1,1100-1200,   W   ,PLZ308,PLZ308,,
PSYC3P68,SYN,2,1,1500-1630, M W   ,SYNC,SYNC,,Cote Kimberly
PSYC3P72,ONM,2,1,1200-1300,   W   ,SYNC,SYNC,,Cote Kimberly
PSYC3P72,SEM  1,2,1,,       ,ASYNC,ASYNC,,
PSYC3P74,LEC,3,1,1400-1700,M      ,TH246,TH246,,Spadafora Natalie
PSYC3P75,LEC,3,1,800 -1000,     F ,TH242,TH242,,Muir Candice
PSYC3P75,SEM  1,3,1,1800-1900,  T    ,MCD300,MCD300,,
PSYC3P75,SEM  2,3,1,1800-1900, M     ,MCJ205,MCJ205,,
PSYC3P75,SEM  3,3,1,1500-1600,    R  ,MCJ205,MCJ205,,
PSYC3P75,SEM  4,3,1,1500-1600,  T    ,TH307,TH307,,
PSYC3P75,SEM  5,3,1,1200-1300,   W   ,PLZ408,PLZ408,,
PSYC3P75,SEM  6,3,1,1200-1300, M     ,PLZ311,PLZ311,,
PSYC3P77,ASY,2,1,,       ,ASYNC,ASYNC,,EvansAngela
PSYC3P87,LEC,3,1,1300-1500,    R  ,TH253,TH253,,Duarte Guterman Paula
PSYC3P87,LAB  1,3,1,1800-2100,   W   ,CRN217,CRN217,,
PSYC3P87,LAB  3,3,1,1300-1600,  T    ,MCJ202,MCJ202,,
PSYC3Q91,LEC,2,1,800 -1000,    F  ,STH217,STH217,,Hayes David
PSYC3Q91,SEM  1,2,1,1500-1600,M      ,PLZ411,PLZ411,,
PSYC3Q91,SEM  2,2,1,900 -1000,   R   ,PLZ411,PLZ411,,
PSYC3Q91,SEM  3,2,1,800 -900 , T     ,PLZ311,PLZ311,,
PSYC4F05,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4F91,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4P07,ASY,2,1,,       ,ASYNC,ASYNC,,Tba / Wylie Breanne
PSYC4P08,ASY,2,1,,       ,ASYNC,ASYNC,,WilloughbyTeena
PSYC4P08,LAB  1,2,1,,       ,ASYNC,ASYNC,,
PSYC4P08,ASY,3,1,,       ,ASYNC,ASYNC,,Heffer Taylor
PSYC4P08,LAB  1,3,1,,       ,ASYNC,ASYNC,,
PSYC4P10,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4P10,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4P11,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4P11,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
PSYC4P18,SYN,2,1,1300-1500,  T    ,SYNC,SYNC,,Hall William
PSYC4P18,SEM  1,2,1,1100-1200,   W   ,SYNC,SYNC,,
PSYC4P18,SEM  2,2,1,1200-1300,    R  ,SYNC,SYNC,,
PSYC4P18,SEM  3,2,1,1300-1400,     F ,SYNC,SYNC,,
PSYC4P20,LEC,3,1,800 -1100,  T    ,TH253,TH253,,Arnell Karen
PSYC4P27,LEC,3,1,1000-1200,   W   ,TH246,TH246,,Mazachowsky Tessa
PSYC4P27,SEM  1,3,1,1400-1500,  T    ,PLZ311,PLZ311,,
PSYC4P27,SEM  2,3,1,900 -1000,     F ,MCC401,MCC401,,
PSYC4P27,SEM  3,3,1,1400-1500,    R  ,MCD304,MCD304,,
PSYC4P28,SYN,2,1,900 -1200,  T    ,SYNC,SYNC,,Mondloch Catherine
PSYC4P30,LEC,2,1,800 -1100,    R  ,WH209,WH209,,BusseriMichael
PSYC4P55,LEC,2,1,900 -1100, M     ,GSB206,GSB206,,Raineki Charlis
PSYC4P55,SEM  1,2,1,1200-1300,  T    ,MCC300,MCC300,,
PSYC4P55,SEM  2,2,1,1200-1300,   W   ,TH149,TH149,,
PSYC4P56,LEC,3,1,1600-1800,    R  ,STH215,STH215,,Raineki Charlis
PSYC4P56,SEM  1,3,1,1200-1300, M     ,MCD300,MCD300,,
PSYC4P56,SEM  2,3,1,1100-1200,  T    ,MCC403,MCC403,,
PSYC4P56,SEM  3,3,1,1200-1300,     F ,PLZ411,PLZ411,,
PSYC4P71,ONM,2,1,,       ,ASYNC,ASYNC,,Hodson Gordon
PSYC4P71,SEM  1,2,1,1200-1300,   W   ,SYNC,SYNC,,
PSYC4P71,SEM  2,2,1,1200-1300,  T    ,SYNC,SYNC,,
PSYC4P92,SYN,2,1,1300-1500, M     ,SYNC,SYNC,,Hall William
PSYC4P92,SEM  1,2,1,1600-1700,    R  ,SYNC,SYNC,,
PSYC4P92,SEM  2,2,1,1600-1700,   W   ,SYNC,SYNC,,
PSYC4P92,SEM  3,2,1,1600-1700,     F ,SYNC,SYNC,,
PSYC4P93,LEC,1,1,900 -1200, M     ,ST105,ST105,,BusseriMichael
PSYC4P93,LEC,1,2,1300-1600,   W   ,WH204,WH204,,Book Angela
PSYC4P95,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
RECL1P90,LEC,2,1,1100-1300,   W   ,TH248,TH248,,O'Connell Tim
RECL1P90,SEM  1,2,1,1200-1300,    R  ,PLZ311,PLZ311,,
RECL1P90,SEM  2,2,1,1500-1600,     F ,WH311,WH311,,
RECL1P90,SEM  4,2,1,1600-1700,    R  ,PLZ408,PLZ408,,
RECL1P95,LEC,2,1,1300-1500,    R  ,WH324,WH324,,Rich Kyle
RECL1P95,SEM  1,2,1,1600-1700,     F ,MCC303,MCC303,,
RECL1P95,SEM  2,2,1,1600-1700,    R  ,MCC404,MCC404,,
RECL1P95,SEM  3,2,1,1500-1600,   W   ,WH8J,WH8J,,
RECL1P99,LEC,3,1,1300-1500, M     ,TH244,TH244,,Hutson Garrett
RECL1P99,SEM  1,3,1,1500-1600,  T    ,TH149,TH149,,
RECL1P99,SEM  2,3,1,1600-1700,     F ,MCC404,MCC404,,
RECL1P99,SEM  4,3,1,1600-1700,   W   ,MCC401,MCC401,,
RECL2P02,LEC,2,1,1300-1500,   W   ,PLZ410,PLZ410,,Hsieh Pei-Chun
RECL2P02,SEM  1,2,1,1800-1900, M     ,PLZ308,PLZ308,,
RECL2P02,SEM  2,2,1,1400-1500,    R  ,PLZ311,PLZ311,,
RECL2P07,LEC,2,1,1500-1700, M     ,TH245,TH245,,BarnesMartha L
RECL2P07,LAB  1,2,1,1100-1200,    R  ,MCA203,MCA203,,
RECL2P07,LAB  2,2,1,1000-1100,    R  ,MCA203,MCA203,,
RECL2P07,LEC,3,1,900 -1200,      S,OC061,OC061,,Hsieh Pei-Chun
RECL2P07,LAB  1,3,1,1200-1300,      S,OC061,OC061,,
RECL2P11,LEC,2,1,1100-1300,   W   ,TH245,TH245,,Harlow Meghan
RECL2P11,SEM  1,2,1,1000-1100, M     ,MCC303,MCC303,,
RECL2P11,SEM  2,2,1,1000-1100,     F ,PLZ411,PLZ411,,
RECL2P11,SEM  3,2,1,900 -1000,    R  ,MCJ205,MCJ205,,
RECL2P15,LEC,2,1,1600-1800,   W   ,TH147,TH147,,Sharpe Erin
RECL2P15,SEM  1,2,1,1300-1400,     F ,PLZ411,PLZ411,,
RECL2P15,SEM  2,2,1,1300-1400, M     ,MCC300,MCC300,,
RECL2P16,LEC,2,1,900 -1100,     F ,WH202,WH202,,Thompson Matthew
RECL2P16,LAB  1,2,1,1100-1900,     F ,WH8J,WH8J,,
RECL2P25,LEC,3,1,1800-2000,   W   ,WH204,WH204,,Harlow Meghan
RECL2P25,SEM  1,3,1,2000-2100,   W   ,MCJ205,MCJ205,,
RECL2P25,SEM  2,3,1,1700-1800,   W   ,MCC303,MCC303,,
RECL2P26,LEC,3,1,900 -1100,     F ,WH207,WH207,,Hutson Garrett
RECL2P26,LAB  1,3,1,1100-1800,     F ,TH306,TH306,,
RECL2P26,LAB  2,3,1,1100-1800,     F ,ST109,ST109,,
RECL2P52,LEC,3,1,1300-1430, M W   ,TH147,TH147,,Hsieh Pei-Chun
RECL2P62,LEC,3,1,900 -1100, M     ,ST108,ST108,,Chun Sanghee
RECL2P62,SEM  1,3,1,1200-1300,    R  ,MCC403,MCC403,,
RECL2P62,SEM  2,3,1,1200-1300,     F ,MCC303,MCC303,,
RECL2P80,LEC,3,1,1300-1600,  T    ,ST107,ST107,,Grigorovich Alisa
RECL3P00,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
RECL3P04,SYN,2,1,900 -1300,      S,SYNC,SYNC,,Petty Lisa
RECL3P11,LEC,2,1,1800-2000,  T    ,STH216,STH216,,Rich Kyle
RECL3P11,SEM  1,2,1,1700-1800,  T    ,WH8J,WH8J,,
RECL3P11,SEM  2,2,1,2000-2100,  T    ,WH8J,WH8J,,
RECL3P11,SEM  3,2,1,1700-1800,  T    ,TH306,TH306,,
RECL3P14,BLD,3,2,1200-1300,   R   ,SYNC,SYNC,,Holke Marek
RECL3P14,LAB  1,3,2,1300-1500, T     ,WCB169,WCB169,,
RECL3P14,LAB  2,3,2,1000-1200, T     ,WCB169,WCB169,,
RECL3P25,HYF,2,1,1800-2100,   W   ,TH256,TH256,,Green Stacey
RECL3P25,HYF,2,2,1800-2100,   W   ,SYNC,SYNC,,Green Stacey
RECL3P30,LEC,2,1,1300-1600,    R  ,WH202,WH202,,Hutson Garrett
RECL3P32,LEC,2,1,930 -1100, M  R  ,WH324,WH324,,Hsieh Pei-Chun
RECL3P36,LEC,3,1,900 -1200,   W   ,WH8G,WH8G,,Connolly Sarah
RECL3P62,LEC,3,1,900 -1100,  T    ,EA102,EA102,,Chun Sanghee
RECL3P62,SEM  1,3,1,1200-1300, M     ,MCC400,MCC400,,
RECL3P62,SEM  2,3,1,1200-1300,    R  ,MCC303,MCC303,,
RECL3P62,SEM  3,3,1,1200-1300,   W   ,MCC403,MCC403,,
RECL3P70,LEC,3,1,1100-1400,     F ,EA102,EA102,,BarnesMartha L
RECL3P95,LEC,3,1,1800-2100,    R  ,TH240,TH240,,Harlow Meghan
RECL3Q07,LEC,3,1,1200-1300,  T    ,TH253,TH253,,Forrester Scott
RECL3Q07,LAB  1,3,1,1200-1400,   W   ,WH205,WH205,,
RECL3Q07,LAB  2,3,1,1000-1200,    R  ,WH205,WH205,,
RECL3Q07,LAB  3,3,1,1000-1200, M     ,WH205,WH205,,
RECL3Q07,BLD,3,2,1400-1700,      S,OC061,OC061,,Webb Evan
RECL3Q07,LAB  1,3,2,1700-1800,      S,OC061,OC061,,
RECL3Q17,LEC,2,1,900 -1100,   W   ,GSB408,GSB408,,Singh Shalini
RECL3Q17,SEM  1,2,1,1600-1700,    R  ,PLZ308,PLZ308,,
RECL3Q17,SEM  2,2,1,1400-1500,     F ,WH311,WH311,,
RECL3Q56,PRO,2,1,Project Course,       ,,,,See dept.
RECL3Q99,SYN,2,1,1400-1800,      S,SYNC,SYNC,,Cook Tabitha
RECL4F02,INT,2,1,,       ,,,,Whyte Colleen P
RECL4F02,INT,3,1,,       ,TBS,TBS,,BarnesMartha L
RECL4F07,LEC,1,1,800 -1100,    R  ,ST108,ST108,,Singh Shalini
RECL4F07,TUT  1,1,1,1200-1300, M     ,MCA241,MCA241,,
RECL4F22,BLD,1,1,1300-1600,  T    ,EA102,EA102,,Whyte Colleen P
RECL4F22,LAB  1,1,1,,       ,ASYNC,ASYNC,,
RECL4F25,INT,1,1,,       ,TBS,TBS,,Sharpe Erin
RECL4F25,INT,3,1,,       ,TBS,TBS,,BarnesMartha L
RECL4F27,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
RECL4P00,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
RECL4P00,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
RECL4P01,ASY,3,1,,       ,ASYNC,ASYNC,,Sharpe Erin
RECL4P05,LEC,2,1,1400-1700,     F ,GSB206,GSB206,,BarnesMartha L
RECL4P16,LEC,3,1,900 -1200,     F ,PLZ409,PLZ409,,Thompson Matthew
RECL4P35,LEC,3,1,1400-1700,     F ,WH206,WH206,,Rich Kyle
RECL4P77,LEC,2,1,900 -1200,  T    ,PLZ410,PLZ410,,Harlow Meghan
RECL4P92,SYN,3,1,930 -1100, M W   ,SYNC,SYNC,,Hood Colleen
RECL4P96,LEC,2,1,1300-1600,    R  ,WH8G,WH8G,,O'Connell Tim
RECL4Q56,PRO,2,1,Project Course,       ,,,,See dept.
SCIE0N01,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
SCIE0N01,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
SCIE0N90,SYN,2,1,1800-1930, M     ,SYNC,SYNC,,ZhuJulia
SCIE0N90,SYN,2,2,1700-1830,  T    ,SYNC,SYNC,,ZhuJulia
SCIE0N90,LEC,3,1,1700-1830, M     ,SYNC,SYNC,,ZhuJulia
SCIE1P50,LEC,2,1,1300-1430,  T R  ,TH247,TH247,,Starrs Caroline
SCIE1P50,SEM  1,2,1,1600-1700,   W   ,WH311,WH311,,
SCIE1P50,SEM  2,2,1,1600-1700,   W   ,WH311,WH311,,
SCIE1P50,SEM  3,2,1,1700-1800,  T    ,ST105,ST105,,
SCIE1P50,SEM  4,2,1,1700-1800,  T    ,ST105,ST105,,
SCIE1P50,SEM  5,2,1,1600-1700,     F ,PLZ308,PLZ308,,
SCIE1P50,SEM  6,2,1,1600-1700,     F ,PLZ308,PLZ308,,
SCIE1P50,SEM  7,2,1,1700-1800,    R  ,PLZ311,PLZ311,,
SCIE1P50,SEM  8,2,1,1700-1800,    R  ,PLZ311,PLZ311,,
SCIE1P50,SEM  9,2,1,1500-1600,     F ,PLZ308,PLZ308,,
SCIE1P50,SEM 10,2,1,1500-1600,     F ,PLZ308,PLZ308,,
SCIE1P50,SEM 11,2,1,1700-1800,   W   ,PLZ308,PLZ308,,
SCIE1P50,SEM 12,2,1,1700-1800,   W   ,PLZ308,PLZ308,,
SCIE1P50,LEC,2,2,1800-2100,  T    ,STH202,STH202,,Starrs Caroline
SCIE1P50,SEM  1,2,2,2100-2200,  T    ,TH149,TH149,,
SCIE1P50,SEM  2,2,2,2100-2200,  T    ,TH149,TH149,,
SCIE1P50,SEM  3,2,2,1700-1800,  T    ,TH307,TH307,,
SCIE1P50,SEM  4,2,2,1700-1800,  T    ,TH307,TH307,,
SCIE1P51,LEC,3,1,1600-1730,  T R  ,STH203,STH203,,Starrs Caroline
SCIE1P51,SEM  1,3,1,1500-1600,    R  ,MCD301,MCD301,,
SCIE1P51,SEM  2,3,1,1500-1600,    R  ,MCD301,MCD301,,
SCIE1P51,SEM  3,3,1,1600-1700,   W   ,MCC300,MCC300,,
SCIE1P51,SEM  4,3,1,1600-1700,   W   ,MCC300,MCC300,,
SCIE1P51,SEM  5,3,1,1500-1600,  T    ,PLZ311,PLZ311,,
SCIE1P51,SEM  6,3,1,1500-1600,  T    ,PLZ311,PLZ311,,
SCIE1P51,SEM  7,3,1,1500-1600,     F ,MCC300,MCC300,,
SCIE1P51,SEM  8,3,1,1500-1600,     F ,MCC300,MCC300,,
SCIE1P51,SEM  9,3,1,1500-1600,   W   ,MCC303,MCC303,,
SCIE1P51,SEM 10,3,1,1500-1600,   W   ,MCC303,MCC303,,
SCIE1P51,LEC,3,2,1900-2200,  T    ,TH244,TH244,,Starrs Caroline
SCIE1P51,SEM  1,3,2,1800-1900,  T    ,TH149,TH149,,
SCIE1P51,SEM  2,3,2,1800-1900,  T    ,TH149,TH149,,
SCIE1P51,SEM  3,3,2,1700-1800,  T    ,TH149,TH149,,
SCIE1P51,SEM  4,3,2,1700-1800,  T    ,TH149,TH149,,
SOCI0N01,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
SOCI0N02,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
SOCI0N03,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
SOCI0N90,SYN,2,1,1800-1930, M     ,SYNC,SYNC,,ZhuJulia
SOCI1F90,LEC,1,1,1300-1500,    R  ,DHOWES,DHOWES,,Winter Ellyse
SOCI1F90,SEM  1,1,1,1200-1300, M     ,MCC304,MCC304,,
SOCI1F90,SEM  2,1,1,1100-1200,     F ,MCC401,MCC401,,
SOCI1F90,SEM  3,1,1,1400-1500,     F ,MCC403,MCC403,,
SOCI1F90,SEM  4,1,1,1500-1600,    R  ,MCJ209,MCJ209,,
SOCI1F90,SEM  5,1,1,1600-1700,    R  ,MCC300,MCC300,,
SOCI1F90,SEM  6,1,1,1500-1600,  T    ,MCC403,MCC403,,
SOCI1F90,SEM  7,1,1,1400-1500, M     ,MCC404,MCC404,,
SOCI1F90,SEM  8,1,1,1500-1600, M     ,PLZ311,PLZ311,,
SOCI1F90,SEM  9,1,1,1400-1500,  T    ,MCC404,MCC404,,
SOCI1F90,SEM 10,1,1,1400-1500,   W   ,MCG310,MCG310,,
SOCI1F90,SEM 11,1,1,1600-1700, M     ,MCC300,MCC300,,
SOCI1F90,SEM 12,1,1,1500-1600,   W   ,MCC401,MCC401,,
SOCI1F90,SEM 13,1,1,1300-1400, M     ,PLZ311,PLZ311,,
SOCI1F90,SEM 14,1,1,900 -1000,   W   ,MCC404,MCC404,,
SOCI1F90,SEM 15,1,1,1300-1400,   W   ,MCG310,MCG310,,
SOCI1F90,SEM 16,1,1,900 -1000,  T    ,MCC300,MCC300,,
SOCI1F90,SEM 17,1,1,1400-1500, M     ,TH149,TH149,,
SOCI1F90,SEM 18,1,1,1000-1100,  T    ,MCA323,MCA323,,
SOCI1F90,SEM 19,1,1,1700-1800,    R  ,WH8J,WH8J,,
SOCI1F90,SEM 20,1,1,1400-1500,     F ,MCC401,MCC401,,
SOCI1F90,SEM 21,1,1,1300-1400,     F ,MCC403,MCC403,,
SOCI1F90,SEM 22,1,1,1300-1400,  T    ,WH8J,WH8J,,
SOCI1F90,SEM 23,1,1,800 -900 ,   W   ,MCC304,MCC304,,
SOCI1F90,SEM 24,1,1,1700-1800, M     ,PLZ308,PLZ308,,
SOCI1F90,SEM 25,1,1,1700-1800,   W   ,MCG310,MCG310,,
SOCI1F90,ASY,1,2,,       ,ASYNC,ASYNC,,Soron Dennis
SOCI1F90,SEM  1,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  2,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  3,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  4,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  5,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  6,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  7,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  8,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM  9,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 10,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 11,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 12,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 13,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 14,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 15,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 16,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 17,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 18,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 19,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 20,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 21,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 22,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 23,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 24,1,2,,       ,ASYNC,ASYNC,,
SOCI1F90,SEM 25,1,2,,       ,ASYNC,ASYNC,,
SOCI2P00,ASY,2,1,,       ,ASYNC,ASYNC,,Soron Dennis
SOCI2P00,SEM  1,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  2,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  3,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  4,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  5,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  6,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  7,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  8,2,1,,       ,ASYNC,ASYNC,,
SOCI2P00,SEM  9,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,ASY,2,1,,       ,ASYNC,ASYNC,,Gosine Kevin
SOCI2P11,SEM  1,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  2,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  3,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  4,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  5,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  6,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  7,2,1,,       ,ASYNC,ASYNC,,
SOCI2P11,SEM  8,2,1,,       ,ASYNC,ASYNC,,
SOCI2P20,ASY,2,1,,       ,,,,Cook Nancy
SOCI2P20,SEM  1,2,1,,       ,ONLINE,ONLINE,,
SOCI2P20,SEM  2,2,1,,       ,ONLINE,ONLINE,,
SOCI2P20,SEM  3,2,1,,       ,ONLINE,ONLINE,,
SOCI2P20,SEM  4,2,1,,       ,ONLINE,ONLINE,,
SOCI2P22,ASY,3,1,,       ,ASYNC,ASYNC,,Gosine Kevin
SOCI2P22,SEM  1,3,1,,       ,ASYNC,ASYNC,,
SOCI2P22,SEM  2,3,1,,       ,ASYNC,ASYNC,,
SOCI2P22,SEM  3,3,1,,       ,ASYNC,ASYNC,,
SOCI2P33,ASY,2,1,,       ,ASYNC,ASYNC,,Ezeonu Ifeanyi C
SOCI2P38,LEC,3,1,1300-1500,     F ,THSOS,THSOS,,PomerantzShauna
SOCI2P38,SEM  1,3,1,1200-1300,    R  ,MCC304,MCC304,,
SOCI2P38,SEM  2,3,1,1200-1300, M     ,MCD301,MCD301,,
SOCI2P38,SEM  3,3,1,900 -1000,    R  ,MCC404,MCC404,,
SOCI2P38,SEM  4,3,1,1000-1100,    R  ,MCC404,MCC404,,
SOCI2P47,ASY,3,1,,       ,ASYNC,ASYNC,,ParkH
SOCI2P54,LEC,3,1,800 -900 , T  F  ,STH215,STH215,,KinikAnthony
SOCI2P54,LAB  1,3,1,900 -1100, T     ,STH215,STH215,,
SOCI2P54,SEM  1,3,1,1500-1600,M      ,ST102,ST102,,
SOCI2P54,SEM  2,3,1,1700-1800,   R   ,ST102,ST102,,
SOCI2P61,ONM,2,1,,       ,ASYNC,ASYNC,,Kitossa Tamari
SOCI2P61,SEM  1,2,1,1100-1200,    F  ,SYNC,SYNC,,
SOCI2P61,SEM  2,2,1,1000-1100,    F  ,SYNC,SYNC,,
SOCI2P61,SEM  3,2,1,1100-1200,   R   ,SYNC,SYNC,,
SOCI2P61,SEM  4,2,1,900 -1000,   R   ,SYNC,SYNC,,
SOCI2P61,SEM  5,2,1,900 -1000,    F  ,SYNC,SYNC,,
SOCI2P61,SEM  6,2,1,1200-1300,M      ,SYNC,SYNC,,
SOCI2P61,SEM  7,2,1,1000-1100,M      ,SYNC,SYNC,,
SOCI2P61,SEM  8,2,1,900 -1000,M      ,SYNC,SYNC,,
SOCI2P62,LEC,3,1,1300-1600,  W    ,STH204,STH204,,Howe Miles
SOCI2P70,LEC,2,1,1100-1300,  W    ,STH215,STH215,,Fowler Timothy
SOCI2P70,LAB  1,2,1,1300-1400,  W    ,STH215,STH215,,
SOCI2P70,SEM  1,2,1,1200-1300,   R   ,ST102,ST102,,
SOCI2P70,SEM  2,2,1,1200-1300,    F  ,ST102,ST102,,
SOCI2P71,LEC,3,1,900 -1100,     F ,TH248,TH248,,Howe Miles
SOCI2P71,SEM  1,3,1,1100-1200, M     ,MCC304,MCC304,,
SOCI2P71,SEM  2,3,1,1000-1100,    R  ,MCA323,MCA323,,
SOCI2P71,SEM  3,3,1,1000-1100,  T    ,MCC404,MCC404,,
SOCI2P71,SEM  4,3,1,1000-1100, M     ,MCC304,MCC304,,
SOCI2P73,ASY,3,1,,       ,,,,Sorenson John
SOCI2P75,ASY,2,1,,       ,,,,Sorenson John
SOCI2P85,LEC,3,1,1300-1500, M     ,ST107,ST107,,Corman Lauren
SOCI2P85,SEM  1,3,1,1500-1600, M     ,MCC401,MCC401,,
SOCI2P85,SEM  2,3,1,1500-1600,     F ,MCC401,MCC401,,
SOCI2P85,SEM  3,3,1,1300-1400,  T    ,PLZ408,PLZ408,,
SOCI2P86,ASY,3,1,,       ,ASYNC,ASYNC,,Ajandi Jennifer
SOCI2P90,BLD,2,2,,       ,ASYNC,ASYNC,,Ajandi Jennifer
SOCI2P90,SEM  1,2,2,,       ,ASYNC,ASYNC,,
SOCI2P90,SEM  2,2,2,900 -1000, T     ,PLZ411,PLZ411,,
SOCI2P90,SEM  3,2,2,1400-1500,  W    ,PLZ411,PLZ411,,
SOCI2P91,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
SOCI2P92,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
SOCI2P93,BLD,3,2,900 -1100, T     ,SYNC,SYNC,,St.Germaine-Small Melissa
SOCI2P93,SEM  1,3,2,1700-1800, T     ,MCD300,MCD300,,
SOCI2P93,SEM  2,3,2,1500-1600,    F  ,MCC304,MCC304,,
SOCI2P93,SEM  3,3,2,1700-1800,M      ,MCJ205,MCJ205,,
SOCI2P93,SEM  4,3,2,1300-1400, T     ,MCD301,MCD301,,
SOCI2P93,SEM  5,3,2,1600-1700,M      ,MCD303,MCD303,,
SOCI2P93,SEM  6,3,2,1100-1200,  W    ,PLZ411,PLZ411,,
SOCI2P93,SEM  7,3,2,1600-1700,    F  ,MCJ205,MCJ205,,
SOCI2P95,LEC,3,1,1800-2100, M     ,TH244,TH244,,Tanyildiz Gökbörü Sarp
SOCI2P98,BLD,3,1,800 -900 , T  F  ,STH203,STH203,,Johnston Russell
SOCI2P98,SEM  1,3,1,1200-1300,  W    ,SYNC,SYNC,,
SOCI2P98,SEM  3,3,1,1700-1800, T     ,SYNC,SYNC,,
SOCI2P98,SEM  5,3,1,1200-1300,   R   ,SYNC,SYNC,,
